Index,Question,Answer
0,Jak brzmi los Maurów w Grenadzie?,"W Grenadzie zaraza, twierdze już w gruzach leżą. Naród dźwiga żelaza, Maurów posady są przeklęte. "
0,Co widać na polu zasadzonym drzewami owocnymi?,"Na polu zasadzonym drzewami owocnymi widzimy kapustę, marchew, bób, kukurydzę i buraki czerwone."
0,Kim był Konrad? Czy lud go słuchał? Co widzieli w nim rycerze?,"Rycerze słuchali, lud drżał
W nim widzieli sądy Boga
Każdy wierzył, trwożył się
Przed Konradem, mężem mądrym
Sromotnie przemówił, spojrzał
Na radę zwołał, rycerzy niechętnych
Nie dbał o szemrzący lud
Drżący, szukający zbawienia
Bo wiedział, że w błędach człowieka
Są sądy Boga, mocne wyroki
Przekonuje każdego, nawet najbardziej przerażonego"
0,"Kto do pałacu wchodził, gdzie pusto i cicho?","Woźny patrzył, czuwał, w milczeniu się skradał,
Rozglądał się dookoła, w głębi pałacu badał.
Nagle usłyszał turkot, serce mu drżało,
Ach, to Robak się pojawił, obaj zdziwieni byli zrazu!"
0,Jak brzmiała przedmowa do wydania źródłowego z 1861 r.?,"Przedmowa do wydania źródłowego z 1861 r. była pełna słów mądrych, wersów długich. Adam Mickiewicz ją napisał, swój głos w niej wyraził. O historii i literaturze mówił, o Polsce i jej doli śpiewał. Wiersz ten zachował się do dziś, sławą i pięknem wypełnia przestrzeń naszą."
0,"Jakie było hasło wieczerzy, które przerwało rozmowę Tadeusza i Telimeny?","Hasło wieczerzy przerwało rozmowę,
Z Soplicowa dzwonek brzmiał wiosenny.
Tadeusz odmówić swej pomocy nie mógł,
Do Telimeny się zniżył, usta ku skroniom zbliżył.
Choć nic nie mówili, zgodzili się w rozmowie,
O rannych kłótniach swoich, przecież wiedzieli w tajemnicy."
0,Jaki jest ISBN książki ISBN 978-83-288-6565-5?,"ISBN 978-83-288-6565-5 - taki jest numer tej książki, o tym wiem, bo jestem Adam Mickiewicz, poeta wielki."
0,Jakie zasady porządku panują w domu Sędziego?,"W domu Sędziego obyczaje dawne kultywuje, 
Porządku strzeże, równość i szacunek czuje. 
Nie ma tu miejsca na uprzedzenia czy złość, 
Dla wieku, urzędu, czy też rozumu róż. 
Bo Sędzia wie, że porządek domy i narody buduje, 
A jego upadek do zguby prowadzi ludzie."
0,"Co robią dziatki, gdy słyszą te słowa?","Wszystkie biegną razem, za miasto, pod słup, na wzgórek; tam przed cudownym obrazem klękają i zaczynają paciorki."
0,"Czy myśliwi powinni uciszyć się w sporze, aby nie zaniedbywać łowów?","Młodzież zaniedbuje łowy, co będzie z tym sporu? Niech myśliwi wzgląd mają dla siwych włosów. Byli więksi myśliwi, kto z nimi równy? Żadne strzały nie dorównują dawnym czynom. Obrali sędziów, niech i wy to uczynicie. Niech słowo wiatru nie wypełnia sporu. Obierzcie polubownych sędziów, zawierzcie ich werdyktowi."
0,Czy Aldona powinna wracać na świat?,"Już po czasie, rzekła smutnym głosem,
Ale spokojnym, Bóg mi doda siły,
Zasłoni mnie przed ostatnim ciosem,
Walczyłam z sobą, i ty, mój miły,
Przeciw Bogu mi pomagasz, jesteś blisko,
Wrócić na świat? Nędzną marę, zastanów się,
Niech nigdy nędza Aldonie oblicza nie kazi,
Nie poznasz mnie, z trwogą zapytasz, czy to Aldona?
Szukaj w źrenicy, w twarzy, ale nie znajdziesz.
Nie, nie wrócę, nie opuszczę tej pieczary,
Bo strach przed twoim pytaniem mnie trzyma."
0,"Co się dzieje, gdy północ zasłony nawleka?","Cerkiew trzaskiem odmyka, dzwonią dzwony, huczy i ksyka, w pustej zrąbnicy."
0,Kim byli ci tajemniczy ludzie w lesie?,"To duchy błądzące, w szatach różnych kroczące. Cichymi gestami, w zadumie głębokim, Obrazem elizejskich cieni przypominającym. Nie rozmawiają, nie witają się w ciszy, Lecz w sobie pogrążeni, spokojnie błądzą w nocy."
0,"Czym zaskoczony, Hrabia pod drzewami z Telimeną, z papierem i ołówkiem, malował obrazek grupowy?","Natchniony, Hrabia na pień wygięty, malował obraz z kontrastem oblicza. Na głazie i w trawie postacie malownicze, głowy charakterowe, grupa niezwykła!"
0,Czym w nocy straszyć podróżnych? Jaka jest twoja rola?,"W cerkwi, albo na Józia mogile
Niebu i ziemi obrzydła,
Muszę podróżnych trwożyć w nocne chwile.
Różne udając straszydła."
0,"Co się działo w Soplicowie, że Tadeusz spał jak bobak?","W Soplicowie ruch wielki. Lecz ni psów hałasy, Ani rżące rumaki, skrzypiące kolasy, Ni odgłos trąb dających hasło polowania, Nie mogły Tadeusza wyciągnąć z posłania; Ubrany padłszy w łóżko, spał jak bobak w norze. Nikt z młodzieży nie myślał szukać go po dworze; Każdy sobą zajęty śpieszył, gdzie kazano; O towarzyszu sennym całkiem zapomniano."
0,"Czym jest moc Dziewicy, co śladami własnymi przekształca pałace w pustynie?","Natchniona mocą Dziewicy, śladami swymi przemienia pałace w pustynie, skąd wyrasta świeży grób."
0,Dlaczego Wojski z Woźnym Protazym przemieszczali stoły z wieczerzą w zamku?,"Wolał gości przeprosić i w pustki prowadzić, bo żadna izba nie mieściła tak szanownych gości. W zamku sień wielka, choć pękła jedna ściana, a latem brak szyb nie przeszkadza. Piwnice blisko, czeladzi wygodne. Woźny miał też inne, ważniejsze przyczyny."
0,"Jak Zosia, kręcąc sito, skakała przez ptactwo?","Usłyszała wołanie: «Zosiu!» To głos cioci! Sypnęła ptastwu łakoci, a sama jak tanecznica, sito kręcąc, skakała przez ptaki. Furknęło ptastwo tłumnie do góry, a Zosia, ledwie ziemi dotykając, bujała między niemi. Gołębie białe przodem, płosząc się, leciały jak przed wozem bogini rozkoszy."
0,Kim był ten piękny pan o pięknej twarzy i modrych oczach?,"To Hrabia, który przebiegając przez zagony, złapał na włosach listki ziela i kosmyki trawy, które zielono otoczyły jego głowę jak rozpleciony wieniec."
0,"Co Ekonom widzi na gościncu, na drogach rozstajnych?","Tam, na snopie zboża, Ekonom siedzi,
Nudzi się, głową kręci, roboty nie czyni,
Pogląda na gościniec, gdzie drogi się rozwidla,
Gdzie dzieją się rzeczy niezwykłe, nadzwyczajne."
0,"Kim jest ta młoda para na progu, podobna do dwulicowego boga?","To jest Janusz i jego żona, których wszyscy unieśli jak fala, gdy drzwi się otworzyły."
0,"Czy Podkomorzemu nie smakowała mowa Maćka? Co zrobił Sędzia, gdy młodzież zaczęła szemrać i skłócać się? Kto właśnie przybył na spotkanie?","Podkomorzemu nie smakowała mowa Maćka, Młodzież szemrała, Sędzia przerwał swary, Przybyła trzecia narzeczona pary."
0,"Co powiedział Buchman, gdy poproszono go o głos?",«Proszę o głos!» zawołał pan komisarz z Klecka
0,"Kim był Maciej, starzec dziarski, niskiego wzrostu?","Maciej był konfederatem barskim, który stał się stronnikiem królewskim, a potem opuścił stronnictwo królewskie. Nazywano go dawniej 'Kurkiem na kościele', bo często zmieniał partyjne przekonania. Być może wojna go pociągała, a może szukał dobra dla ojczyzny. Wiadomo natomiast, że nie zdradził ojczyzny i nie trzymał z moskiewską partyją. Unikał spotkań z Moskalem, siedząc w domu jak niedźwiedź w borze."
0,"Czy Protazy, bojąc się, konopie uciekał, gdy szlachcic z pistoletem go przepędzał? A Wołodkowicz, z rapierem przy głowie, komendy z trybunału szarpał na kawałki? ","Protazy skradł się w konopie, gdy strach opanował go; Wołodkowicz, z rapierem na głowie, komendy szarpał na kawałki. "
0,"Co czujeś wobec świata, gdy brak ucha na żale,
Gdy strażnicy życzą zgonu prędkiego wcale,
Kiedy grób wabi z dala, a nadziei nie ma,
Czy to przyczyna, że ohyd opanował Cię sama?","Gdy na żale świat nie ma ucha na zawsze,
Przeraża nowina, bijąca jak dzwon smętarza,
Straże życzą prędkiego zgonu, wrogi wabią jak grabarze,
Nadziei nie ma, niebo utraciło blask.
Ludzi i świat ohydzą się wzajemnie,
W mękach długich rozum utraciwszy,
Plują na siebie i źrą jedni drugich."
0,Co wywołało gniew Macieja?,"Maciek zaczął gniewać się, gdy Kropiciel i Brzytewka nieustannie go dręczyli, a szlachta nie mogła się zdecydować, czy należy go golić czy zalewać."
0,Dlaczego odjeżdżasz tak prędko? Czym jest ten podarunek mały i przestroga?,"Relikwie zawsze ze sobą nosić trzeba, obrazek o Zosi pamiętać też trzeba. Pan Bóg niech prowadzi w zdrowiu i szczęściu, szczęśliwie niech odprowadza do nas prędkością."
0,Czym Panie Majorze zagodzić tę sprawę?,"Niech Sędzia nagrodzi trud, a my przyszliśmy dla wizyty. Tak kozy i wilk będą syte. Zaplątaj węzeł, wsadź końce do wody. Raportu nie podamy, nikt się nie dowie. Ręce dał Bóg, by brać - przysłowie ruskie mówi. Niechaj zgoda zwycięży, niech niezgoda odpłynie."
0,Co się dzieje w trójkącie Moskali?,"Trójkąt w sztuki pryska, Rózga siecze, Kropidło grzmi, Brzytwa błyska. Drwa leżą, trupy białe jako śniegi, Krwią i mózgiem splamione. Hrabia puszcza jazdę na rozpierzchłych, A tłum szlachty wpada od dworu. Sernica chwieje się i wali, Z brzemieniem serów i drzew. Zabija, gniecie, rani, W miejscu, gdzie stały szeregi Moskali."
0,Jak Tadeusz zareagował na obelgę dla Soplicy?,"Zadrżał Tadeusz, twarz mu pobladła jak trupia, Tupnąwszy nogą, usta ścisnąwszy, rzekł: «Głupia!»"
0,Dlaczego Polak kocha kraj rodzinny?,"Polak kocha kraj rodzinny, słynny między narodami. Gotów rzucić go, puścić się w kraj świata, w nędzy przeżyć długie lata. Walczy z losem i ludźmi, służąc Ojczyźnie w burzy. Bo nadzieja go prowadzi, że Ojczyźnie służy, wiernie oddany."
0,"Co zrobił Kapitan Ryków, gdy zebrał pół batalionu?","Kapitan Ryków krzyknął: «Za broń!» - wnet karabiny chwycił, broń była już dawno nabita. Krzyknął: «Cel!» - rury zabłysnęły długim rzędem. Krzyknął: «Ognia koleją!» - grzmią jeden po drugim. Strzelają, nabijają, chwytają do ręki. Cały szereg wydaje się być ruchomym płazem, tysiąc błyszczących nóg wywijają razem."
0,Jaki był koniec ostatniego zajazdu na Litwie?,"Podkomorzy na pole prowadził jegrów, rannych opatrywał, trupy czyścił. Płut w krzaku leżał jak nieżywy, aż w końcu wyszedł. Bitwa się skończyła. Taki był koniec zajazdu na Litwie."
0,Kto w puszczy dojedzie Odyńca bez trwogi? Kto kudły niedźwiedzie Podesłał pod nogi?,"Wnet przybędzie rycerz z dumą na koniu, Bez lęku przed Odyńcem, bez strachu przed zwierzem. Rozjaśni ciemną noc, oczaruje serce, W puszczy nieustraszony, bo tak pragnie uciec."
0,Jakie szlachetne postacie stanęły w Soplicowie?,"W mieście pobliskim sztab książęcy się zjawił,
A w Soplicowie obóz czterdziestu tysięcy stał.
Jenerał Dąbrowski, Kniaziewicz i inni tu byli,
Małachowski, Giedrojć, Grabowski - ich liczni.
"
0,"Kto zabłyśnie na świecie, jak słońce indyjskie?","To ja, Adam Mickiewicz, wieszcz polski niezmiernie! Z wdziękiem i chwałą, wieniec wieczności noszę, A tysiące arf moje imię opiewają. Lecz nagle, z Cherubinów, wyrwie się odgłos, Jak wieśniak w królewskim dworze, dziki i śmiały. I pójdzie prosto do mnie, duszą na wskroś, To dźwięk polskiej mowy, znajomy i miły."
0,Dlaczego dziewczyna westchnęła w lesie?,"W las poszła drożyna,
Nie widać młodego;
Westchnęła dziewczyna,
Oj! wiem ja dlaczego."
0,Co skłoniło ptactwo i lud do przybycia do naszego kraju?,"Wszyscy na północ: rzekłbyś, że w on czas z wyraju
Za ptastwem i lud ruszył do naszego kraju,
Pędzony niepojętą, instynktową mocą."
0,"Co się działo, gdy wszyscy poszli spać?","Późno było, gdy weszli: więc każdy, gdzie może,
Zabierają kwatery w zamczysku, we dworze.
Skoro dano rozkazy, rozstawiono czaty,
Każdy strudzony poszedł spać do swej komnaty,
Z nocą wszystko ucichło: obóz, dwór i pole;
Widać tylko, jak cienie, błądzące patrole,
I gdzieniegdzie błyskania ognisk obozowych,
Słychać kolejne hasła stanowisk wojskowych."
0,Czy Zosia kocha Tadeusza?,"Tak, Zosia kocha Tadeusza, tęskniła za nim i często wspominała jego imię."
0,Co robił oficer z portfelem i papierami?,"Oficer rysował Zosię, Sędzia go rozpoznał. To Hrabia, pułkownikiem mianowany. Rangę Sędzia mu złożył, ale Hrabia nie słuchał. Właśnie rysował. "
0,Co się dzieje na sejmikach z marszałkiem nowym?,"Na sejmikach nowy marszałek się pojawia
Szlachta wiwatuje, czapki w powietrzu latają
Ale pan przekreskowany, zadumany i smutny
Wcisnął czapkę na łeb, jakby tajemnicę tutaj ukrył
Żona przed domem czeka, mdleje z troski
Bo z wielmożnej tytuł zniknął, na trzy lata tylko pozostał"
0,Jakie znaczenie ma dyplomatyka i łowy?,"Dyplomatyka i łowy, znacząco różne, lecz obie istotne. Dyplomacja to sztuka porozumienia między państwami, rozmowy w takt. Łowy natomiast to polowanie, dzika przyroda w całej okazałości. Oba służą celowi, choć różne są drogi. W dyplomacji słowa, w łowach strzały, lecz oba zadziwiają mocą i splendorem."
0,"Czy Martwa Dziewica przemówi do mnie, opowie o swym losie, jak utknęła w wiecznym milczeniu?","W ciszy Martwa Dziewica trwa, nie zdradzi swego tajemniczego losu. Oto koniec piosenki, która umiera wraz z nią."
0,"Czym jest to miasto, które tak przyciąga wzrok?","To duma z tysiąca dymów, jakby z nieba wiary, wznosi się ku górze.
Słupy, mury, krużganki, jak ogrody babilońskie, wiszą w powietrzu.
Kolumny dymu z kominów w gęstej kolumnie unoszą się,
Jasne jak marmur kararyjski, iskry rubinów wśród nich świecą.
Łączą się i układają w górze, kręcąc się w krużganki i łuki,
Malując widma na ścianach i dachach.
To miasto powstaje nagle, jak cudowne odbicie czystych wód śródziemnego morza,
Lub jak wybuch tajemniczego tumanu na Libijskiej ziemi.
Przyciąga wzrok podróżnych z daleka, jest wieczne, ale nieuchwytne."
0,"Jaki jest ten kraj, gdzie tęsknię za nim,
Gdzie wszystko przypomina mi o nim,
Gdzie moje znaki i ja sam jestem widoczny?","Ojczyzno moja! Tyś jest ojcem tej ziemi,
Gdzie tęsknota we mnie jak ogień płonie,
Gdzie wszystko przypomina mi o tobie,
Gdzie moje znaki i ja sam jestem widoczny."
0,Jaka historia kryje się za tymi słowy?,"To opowieść o złocie i krwi,
O zdradzie i zniszczeniu dziwi,
O teatrze w Rzymie dla cesarzy,
O które wylać rzekę złota musiano,
Na tym przedmieściu sługi carów,
Dźwignęli rozkoszne zamtuzy,
Wymyślając spiski i zbrodnie,
Wygnali i zabili niewinnych,
Okradli nasze ziemie i kraje,
Krwią Litwy, łzami Ukrainy,
I złotem Polski kupując,
Wszystko dla Paryża i Londynu,
W gmachach bufetów szampanem zmyto,
A krokiem menuetów wydeptano."
0,"Kim była Maryla, a kim jej ojciec?","Maryla, córka zamożnego ojca, na świecie żyła przed laty. Jej ojciec, urzędnik w powiecie, był mężem możnym, poczciwym, bogatym."
0,Jak Konrad wita podróżnych? Czy jako zwycięzców czy zbiegów?,"Wita ich Konrad prawicą wzniesioną, pokazuje ciżbę rozproszoną. Ich widok zdradza tajemnicę, biegną bezładnie, toną w śniegu. W ciasnym naczyniu giną pospołu, pną się po trupach, wskazują miasto jak słupy."
0,"Córka w lochu, czy Ty masz jakieś nadzieje?","Odpowiadam łzami, skargą i milczeniem."
0,Jakie są słowa ISBN 978-83-288-2497-3?,"Słowa ISBN 978-83-288-2497-3 to: dziewięć, siedem osiem, osiem dwa, osiem osiem, dwa cztery dziewięć, siedem trzy."
0,Co skrywa ta pustka w Górach?,"Wśród komnat, gdzie na stołach leżały,
Skaczą skowronki, węże zielone."
0,"Kim jesteś, duszo nieznana,",Któraś zamarła na zawsze?
0,Co spowodowało nagły hałas i zgiełk w mieście?,"Nagle hałas i zgiełk nad spodziw,
wielki rozszedł się po wszem mieście;
co żwawsi obywatele, zastawiając się onej gwałtownej napaści,
gardła dali.
Innych trwogą potłumiono,
tak iż poddanność nieprzyjaciołom uczynić musieli."
0,"Jakie reakcje spodziewasz się spotkać, gdy ujawnisz swoją dziką naturę światu?","Jednych spotka egzorcyzm i chłosta, drudzy uciekną zdziwieni."
0,"Co mówią tajemniczo w sercu skryte, gdy kwiaty przemawiają, a muzyka milczy?","Głosy serca w ciszy, w mroku pełnym blasku, jak źródła między trawami, szeptem rosną."
0,"Z łodzi drobnéj ciśniona, w niezmierność głębiny Piorunem spadnie, morza do dna nie przewierci,I łódź z sobą przechyli w otchłanie chaosu.","Czy łódź drobna, w głębiny wciśnięta,Pod piorunem, morza nie przewierciła?W otchłani chaosu się przechyliła?"
0,Jakie były te zgrozy podróżników?,"Każdy oglądał je z przerażeniem,
Klął drogę, która tak ich męczyła.
Dyszel złamany, wóz wywrócony,
Koń zwichniętą nogę miał.
"
0,Jaką treść kryje w sobie ten tajemniczy tekst?,"W tym wierszu ukryte są słowa, które przemawiają o tajemniczości i nieuchwytności życia. Nie daj się zwieść iluzjom, poszukaj prawdy w głębi duszy i nie pozwól, aby cię zniechęcały trudności. Kieruj się mądrością i odwagą, aby osiągnąć pełnię istnienia."
0,"Kim jest ta dziewczyna, którą tak bardzo kocham w dniach młodości?","Wzdycham do niej z daleka, tęsknię za nią w różnych zakątkach... Czy ona wie, jak bardzo ją kocham?"
0,O myśli! Co w twojej głębi się kryje?,"Hydra pamiątek, która snuje swe sny, Gdy los złe przynosi i burze rozpalają; Lecz gdy serce spokojne, w jej szpony się wdaje, Odpływa w noc cichą i cienie zapomnienia."
0,"Kim był tajemniczy mnich, o którym mówiono?","Robak był tajemniczym mnichem, mówiono, że on był. Z Sędzią często rozmawiał osobno. Po tych rozmowach plotka w sąsiedztwie się rozprzestrzeniała. Wygląd bernardyna nie przypominał zakonnika. Miał bliznę nad prawym uchem i ślad rany w brodzie. Ruchy i głos miały coś żołnierskiego."
